comparison_version,policy_id,policy_label,policy_strategy,selection_eligible,recovery_case_id,guest_tier,failure_category,severity,hotel_responsibility_score,reported_in_stay,occupancy_pressure,high_demand_rate_flag,high_local_demand_flag,reservation_match_confidence,crm_match_confidence,reference_recovery_need_score,reference_recovery_tier,recommendation_status,selected_comp_code,selected_comp_label,selected_guest_facing_value,internal_cost_low,internal_cost_mid,internal_cost_high,issue_fit_score,selected_min_tier_fit,selected_max_tier_fit,adequacy_evaluable,recovery_adequate,safe_recovery_path,high_risk_case,high_risk_under_recovery,operational_infeasible,operational_pressure_review,fit_uncertainty_review,property_aligned_gesture,direct_room_refund,manager_review_required,manager_review_evaluable,data_hold_case,data_hold_compliant,tier_five_review_compliant,evaluation_provenance
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00395,new_guest,billing_or_fee_dispute,2,0.55,false,0.638,false,false,1.0,0.95,42.73,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.66,2,4,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00396,returning_guest,room_assignment_expectation_gap,2,0.74,true,0.853,false,false,1.0,0.95,45.57,3,reference_action,lobby_lounge_credit,Palma lounge credit,130,49,49,49,0.52,2,4,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00396,returning_guest,room_assignment_expectation_gap,2,0.74,true,0.853,false,false,1.0,0.95,45.57,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00396,returning_guest,room_assignment_expectation_gap,2,0.74,true,0.853,false,false,1.0,0.95,45.57,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00396,returning_guest,room_assignment_expectation_gap,2,0.74,true,0.853,false,false,1.0,0.95,45.57,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00396,returning_guest,room_assignment_expectation_gap,2,0.74,true,0.853,false,false,1.0,0.95,45.57,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00397,new_guest,noise_disruption,2,0.48,true,0.967,true,false,1.0,0.95,41.98,2,reference_action,lobby_lounge_credit,Palma lounge credit,115,44,44,44,0.52,2,4,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00397,new_guest,noise_disruption,2,0.48,true,0.967,true,false,1.0,0.95,41.98,2,recommendation,late_checkout,late checkout,75,6,15,34,0.82,2,4,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00397,new_guest,noise_disruption,2,0.48,true,0.967,true,false,1.0,0.95,41.98,2,recommendation,late_checkout,late checkout,75,6,15,34,0.82,2,4,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00397,new_guest,noise_disruption,2,0.48,true,0.967,true,false,1.0,0.95,41.98,2,recommendation,late_checkout,late checkout,75,6,15,34,0.82,2,4,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00397,new_guest,noise_disruption,2,0.48,true,0.967,true,false,1.0,0.95,41.98,2,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,34,54,81,0.45,2,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00398,new_guest,housekeeping_miss,2,0.9,true,0.403,false,false,1.0,0.95,47.64,3,reference_action,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00398,new_guest,housekeeping_miss,2,0.9,true,0.403,false,false,1.0,0.95,47.64,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.8,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00398,new_guest,housekeeping_miss,2,0.9,true,0.403,false,false,1.0,0.95,47.64,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.8,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00398,new_guest,housekeeping_miss,2,0.9,true,0.403,false,false,1.0,0.95,47.64,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.25,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00398,new_guest,housekeeping_miss,2,0.9,true,0.403,false,false,1.0,0.95,47.64,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.45,2,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00399,returning_guest,housekeeping_miss,2,0.9,true,0.695,false,false,1.0,0.95,51.1,3,reference_action,amenity_gesture,in-room amenity gesture,60,27,27,27,0.8,1,3,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00399,returning_guest,housekeeping_miss,2,0.9,true,0.695,false,false,1.0,0.95,51.1,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.8,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00399,returning_guest,housekeeping_miss,2,0.9,true,0.695,false,false,1.0,0.95,51.1,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.8,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00399,returning_guest,housekeeping_miss,2,0.9,true,0.695,false,false,1.0,0.95,51.1,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.25,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00399,returning_guest,housekeeping_miss,2,0.9,true,0.695,false,false,1.0,0.95,51.1,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.45,2,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00400,returning_guest,maintenance_issue,2,0.78,true,0.757,true,false,1.0,0.95,47.51,3,reference_action,late_checkout,late checkout,105,21,21,21,0.5,2,4,true,false,false,false,false,false,true,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00400,returning_guest,maintenance_issue,2,0.78,true,0.757,true,false,1.0,0.95,47.51,3,recommendation,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00400,returning_guest,maintenance_issue,2,0.78,true,0.757,true,false,1.0,0.95,47.51,3,recommendation,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00400,returning_guest,maintenance_issue,2,0.78,true,0.757,true,false,1.0,0.95,47.51,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.45,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00400,returning_guest,maintenance_issue,2,0.78,true,0.757,true,false,1.0,0.95,47.51,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.45,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00401,new_guest,housekeeping_miss,5,0.95,true,0.774,false,false,1.0,0.95,72.68,4,reference_action,future_stay_credit,future-stay credit,350,210,210,210,0.56,4,5,true,false,false,true,true,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00401,new_guest,housekeeping_miss,5,0.95,true,0.774,false,false,1.0,0.95,72.68,4,recommendation,amenity_gesture,in-room amenity gesture,65,16,29,42,0.8,1,3,true,false,false,true,true,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00401,new_guest,housekeeping_miss,5,0.95,true,0.774,false,false,1.0,0.95,72.68,4,recommendation,partial_room_refund,partial room refund,150,150,150,150,0.78,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00401,new_guest,housekeeping_miss,5,0.95,true,0.774,false,false,1.0,0.95,72.68,4,recommendation,partial_room_refund,partial room refund,150,150,150,150,0.78,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00401,new_guest,housekeeping_miss,5,0.95,true,0.774,false,false,1.0,0.95,72.68,4,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,45,72,108,0.45,2,5,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00402,returning_guest,noise_disruption,2,0.48,true,0.354,false,false,1.0,0.95,43.93,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00402,returning_guest,noise_disruption,2,0.48,true,0.354,false,false,1.0,0.95,43.93,3,recommendation,late_checkout,late checkout,85,7,17,38,0.82,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00402,returning_guest,noise_disruption,2,0.48,true,0.354,false,false,1.0,0.95,43.93,3,recommendation,late_checkout,late checkout,85,7,17,38,0.82,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00402,returning_guest,noise_disruption,2,0.48,true,0.354,false,false,1.0,0.95,43.93,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.62,3,5,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00402,returning_guest,noise_disruption,2,0.48,true,0.354,false,false,1.0,0.95,43.93,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.62,3,5,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00403,new_guest,room_readiness_delay,5,0.93,true,0.788,false,false,1.0,0.95,77.04,5,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00403,new_guest,room_readiness_delay,5,0.93,true,0.788,false,false,1.0,0.95,77.04,5,recommendation,late_checkout,late checkout,125,10,25,56,0.9,2,4,true,false,true,true,false,false,false,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00403,new_guest,room_readiness_delay,5,0.93,true,0.788,false,false,1.0,0.95,77.04,5,recommendation,partial_room_refund,partial room refund,205,205,205,205,0.82,4,5,true,true,true,true,false,false,false,false,false,true,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00403,new_guest,room_readiness_delay,5,0.93,true,0.788,false,false,1.0,0.95,77.04,5,recommendation,room_upgrade,room upgrade,435,35,109,283,0.48,3,5,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00403,new_guest,room_readiness_delay,5,0.93,true,0.788,false,false,1.0,0.95,77.04,5,recommendation,partial_room_refund,partial room refund,205,205,205,205,0.82,4,5,true,true,true,true,false,false,false,false,false,true,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00404,new_guest,billing_or_fee_dispute,3,0.55,false,0.765,false,false,1.0,0.95,52.14,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00404,new_guest,billing_or_fee_dispute,3,0.55,false,0.765,false,false,1.0,0.95,52.14,3,recommendation,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00404,new_guest,billing_or_fee_dispute,3,0.55,false,0.765,false,false,1.0,0.95,52.14,3,recommendation,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00404,new_guest,billing_or_fee_dispute,3,0.55,false,0.765,false,false,1.0,0.95,52.14,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.25,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00404,new_guest,billing_or_fee_dispute,3,0.55,false,0.765,false,false,1.0,0.95,52.14,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.66,2,4,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00405,new_guest,spa_wellness_service_issue,5,0.79,false,0.542,true,false,1.0,0.95,72.89,4,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00405,new_guest,spa_wellness_service_issue,5,0.79,false,0.542,true,false,1.0,0.95,72.89,4,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,99,182,248,0.9,3,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00405,new_guest,spa_wellness_service_issue,5,0.79,false,0.542,true,false,1.0,0.95,72.89,4,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,99,182,248,0.9,3,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00405,new_guest,spa_wellness_service_issue,5,0.79,false,0.542,true,false,1.0,0.95,72.89,4,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,99,182,248,0.9,3,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00405,new_guest,spa_wellness_service_issue,5,0.79,false,0.542,true,false,1.0,0.95,72.89,4,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,99,182,248,0.9,3,5,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00406,vip_guest,maintenance_issue,5,0.83,true,0.783,false,false,1.0,0.95,75.98,4,reference_action,rooftop_f_and_b_credit,Calabra or Palma dining credit,120,48,48,48,0.45,2,5,true,false,false,true,true,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00406,vip_guest,maintenance_issue,5,0.83,true,0.783,false,false,1.0,0.95,75.98,4,recommendation,partial_room_refund,partial room refund,250,250,250,250,0.8,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00406,vip_guest,maintenance_issue,5,0.83,true,0.783,false,false,1.0,0.95,75.98,4,recommendation,future_stay_credit,future-stay credit,335,100,201,285,0.78,4,5,true,true,true,true,false,false,false,false,false,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00406,vip_guest,maintenance_issue,5,0.83,true,0.783,false,false,1.0,0.95,75.98,4,recommendation,future_stay_credit,future-stay credit,335,100,201,285,0.78,4,5,true,true,true,true,false,false,false,false,false,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00406,vip_guest,maintenance_issue,5,0.83,true,0.783,false,false,1.0,0.95,75.98,4,recommendation,future_stay_credit,future-stay credit,335,100,201,285,0.78,4,5,true,true,true,true,false,false,false,false,false,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00407,new_guest,room_readiness_delay,4,0.93,false,0.99,true,false,1.0,0.95,69.72,4,reference_action,rooftop_f_and_b_credit,Calabra or Palma dining credit,190,76,76,76,0.72,2,5,true,true,true,true,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00407,new_guest,room_readiness_delay,4,0.93,false,0.99,true,false,1.0,0.95,69.72,4,recommendation,partial_room_refund,partial room refund,245,245,245,245,0.82,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00407,new_guest,room_readiness_delay,4,0.93,false,0.99,true,false,1.0,0.95,69.72,4,recommendation,lobby_lounge_credit,Palma lounge credit,120,30,46,66,0.76,2,4,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00407,new_guest,room_readiness_delay,4,0.93,false,0.99,true,false,1.0,0.95,69.72,4,recommendation,future_stay_credit,future-stay credit,330,99,198,280,0.7,4,5,true,true,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00407,new_guest,room_readiness_delay,4,0.93,false,0.99,true,false,1.0,0.95,69.72,4,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,180,45,72,108,0.72,2,5,true,true,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00408,new_guest,housekeeping_miss,3,0.9,true,0.685,false,false,1.0,0.95,55.47,3,reference_action,late_checkout,late checkout,90,18,18,18,0.5,2,4,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00408,new_guest,housekeeping_miss,3,0.9,true,0.685,false,false,1.0,0.95,55.47,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.8,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00408,new_guest,housekeeping_miss,3,0.9,true,0.685,false,false,1.0,0.95,55.47,3,recommendation,amenity_gesture,in-room amenity gesture,55,14,25,36,0.8,1,3,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00408,new_guest,housekeeping_miss,3,0.9,true,0.685,false,false,1.0,0.95,55.47,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.25,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00408,new_guest,housekeeping_miss,3,0.9,true,0.685,false,false,1.0,0.95,55.47,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.45,2,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00409,new_guest,maintenance_issue,5,0.83,false,0.764,true,false,1.0,0.95,73.69,4,reference_action,spa_wellness_credit,Surya Spa or Recovery Suite credit,375,206,206,206,0.45,3,5,true,false,false,true,true,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00409,new_guest,maintenance_issue,5,0.83,false,0.764,true,false,1.0,0.95,73.69,4,recommendation,partial_room_refund,partial room refund,170,170,170,170,0.8,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00409,new_guest,maintenance_issue,5,0.83,false,0.764,true,false,1.0,0.95,73.69,4,recommendation,partial_room_refund,partial room refund,170,170,170,170,0.8,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00409,new_guest,maintenance_issue,5,0.83,false,0.764,true,false,1.0,0.95,73.69,4,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,99,182,248,0.45,3,5,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00409,new_guest,maintenance_issue,5,0.83,false,0.764,true,false,1.0,0.95,73.69,4,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,99,182,248,0.45,3,5,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00410,new_guest,room_readiness_delay,2,0.88,true,0.32,false,false,0.78,0.95,48.06,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00410,new_guest,room_readiness_delay,2,0.88,true,0.32,false,false,0.78,0.95,48.06,3,recommendation,late_checkout,late checkout,85,7,17,38,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00410,new_guest,room_readiness_delay,2,0.88,true,0.32,false,false,0.78,0.95,48.06,3,recommendation,late_checkout,late checkout,85,7,17,38,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00410,new_guest,room_readiness_delay,2,0.88,true,0.32,false,false,0.78,0.95,48.06,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.48,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
