pos_charge_id,pms_reservation_id,guest_lookup_key,outlet,charge_amount,charge_timestamp,void_or_adjustment_flag
POS0002554,PMS001271,guest_key_01271,mini_bar_amenity,55,2026-12-06,false
POS0002555,PMS001272,guest_key_01272,spa_wellness,185,2026-01-25,false
POS0002556,PMS001272,guest_key_01272,valet_parking,130,2026-01-25,false
POS0002557,PMS001272,guest_key_01272,in_room_dining,140,2026-01-24,false
POS0002558,PMS001272,guest_key_01272,calabra_rooftop,60,2026-01-26,false
POS0002559,PMS001274,,calabra_rooftop,65,2026-12-13,true
POS0002560,PMS001275,guest_key_01275,in_room_dining,45,2026-12-15,false
POS0002561,PMS001275,guest_key_01275,valet_parking,35,2026-12-16,false
POS0002562,PMS001275,guest_key_01275,valet_parking,85,2026-12-15,false
POS0002563,PMS001276,guest_key_01276,valet_parking,60,2026-06-22,false
POS0002564,PMS001276,guest_key_01276,spa_wellness,145,2026-06-23,false
POS0002565,PMS001276,guest_key_01276,palma_lobby_lounge,140,2026-06-23,false
POS0002566,PMS001277,guest_key_01277,calabra_rooftop,145,2026-10-30,false
POS0002567,PMS001277,guest_key_01277,mini_bar_amenity,20,2026-10-28,false
POS0002568,PMS001277,guest_key_01277,in_room_dining,195,2026-10-29,false
POS0002569,PMS001279,guest_key_01279,valet_parking,80,2026-05-25,false
POS0002570,PMS001279,guest_key_01279,mini_bar_amenity,40,2026-05-23,false
POS0002571,PMS001281,guest_key_01281,palma_lobby_lounge,165,2026-02-25,false
POS0002572,PMS001281,,palma_lobby_lounge,140,2026-02-26,false
POS0002573,PMS001282,guest_key_01282,calabra_rooftop,190,2026-02-15,false
POS0002574,PMS001282,guest_key_01282,in_room_dining,120,2026-02-14,false
POS0002575,PMS001282,guest_key_01282,in_room_dining,175,2026-02-16,false
POS0002576,PMS001282,guest_key_01282,palma_lobby_lounge,20,2026-02-15,false
POS0002577,PMS001283,guest_key_01283,palma_lobby_lounge,110,2026-04-07,false
POS0002578,PMS001283,guest_key_01283,palma_lobby_lounge,80,2026-04-06,false
POS0002579,PMS001284,guest_key_01284,palma_lobby_lounge,365,2026-11-01,false
POS0002580,PMS001284,guest_key_01284,mini_bar_amenity,75,2026-10-30,false
POS0002581,PMS001285,guest_key_01285,calabra_rooftop,230,2026-12-28,false
POS0002582,PMS001285,guest_key_01285,valet_parking,60,2026-12-30,false
POS0002583,PMS001285,guest_key_01285,calabra_rooftop,90,2026-12-28,false
POS0002584,PMS001285,,palma_lobby_lounge,105,2026-12-29,false
POS0002585,PMS001286,guest_key_01286,palma_lobby_lounge,95,2026-12-03,false
POS0002586,PMS001287,guest_key_01287,palma_lobby_lounge,255,2026-02-27,false
POS0002587,,guest_key_01287,calabra_rooftop,260,2026-02-28,false
POS0002588,PMS001287,guest_key_01287,valet_parking,110,2026-03-01,false
POS0002589,PMS001287,guest_key_01287,mini_bar_amenity,40,2026-02-28,false
POS0002590,PMS001288,guest_key_01288,calabra_rooftop,180,2026-10-13,false
POS0002591,PMS001288,guest_key_01288,mini_bar_amenity,35,2026-10-09,false
POS0002592,PMS001288,guest_key_01288,calabra_rooftop,90,2026-10-09,false
POS0002593,PMS001289,guest_key_01289,palma_lobby_lounge,85,2026-06-23,false
POS0002594,PMS001289,guest_key_01289,valet_parking,135,2026-06-21,false
POS0002595,PMS001289,,calabra_rooftop,180,2026-06-18,false
POS0002596,PMS001290,guest_key_01290,palma_lobby_lounge,140,2026-11-22,false
POS0002597,PMS001291,guest_key_01291,valet_parking,210,2026-03-05,true
POS0002598,,,palma_lobby_lounge,70,2026-07-09,false
POS0002599,PMS001293,guest_key_01293,in_room_dining,260,2026-05-31,false
POS0002600,PMS001293,guest_key_01293,palma_lobby_lounge,130,2026-05-31,false
POS0002601,PMS001294,guest_key_01294,in_room_dining,190,2026-06-15,false
POS0002602,PMS001294,guest_key_01294,palma_lobby_lounge,130,2026-06-16,false
POS0002603,PMS001294,guest_key_01294,calabra_rooftop,585,2026-06-16,false
POS0002604,,guest_key_01294,palma_lobby_lounge,65,2026-06-15,false
POS0002605,PMS001295,guest_key_01295,palma_lobby_lounge,55,2026-03-31,false
POS0002606,PMS001295,,calabra_rooftop,270,2026-04-01,false
POS0002607,PMS001295,guest_key_01295,palma_lobby_lounge,220,2026-04-01,false
POS0002608,PMS001296,guest_key_01296,spa_wellness,260,2026-05-22,false
POS0002609,PMS001297,guest_key_01297,palma_lobby_lounge,185,2026-12-19,false
POS0002610,PMS001298,guest_key_01298,calabra_rooftop,80,2026-07-12,false
POS0002611,PMS001298,guest_key_01298,calabra_rooftop,60,2026-07-11,false
POS0002612,PMS001299,guest_key_01299,palma_lobby_lounge,155,2026-03-01,false
POS0002613,PMS001299,guest_key_01299,mini_bar_amenity,75,2026-03-01,false
POS0002614,PMS001300,guest_key_01300,palma_lobby_lounge,40,2026-07-11,false
POS0002615,PMS001300,guest_key_01300,mini_bar_amenity,35,2026-07-12,false
POS0002616,PMS001300,guest_key_01300,calabra_rooftop,410,2026-07-09,false
POS0002617,PMS001300,guest_key_01300,palma_lobby_lounge,105,2026-07-09,false
POS0002618,PMS001301,guest_key_01301,valet_parking,25,2026-01-04,false
POS0002619,PMS001301,guest_key_01301,palma_lobby_lounge,150,2026-01-04,true
POS0002620,PMS001301,guest_key_01301,palma_lobby_lounge,110,2026-01-06,false
POS0002621,PMS001302,guest_key_01302,palma_lobby_lounge,165,2026-04-20,false
POS0002622,PMS001302,guest_key_01302,valet_parking,140,2026-04-21,false
POS0002623,PMS001302,guest_key_01302,valet_parking,25,2026-04-19,false
POS0002624,PMS001304,guest_key_01304,calabra_rooftop,345,2026-06-23,true
POS0002625,PMS001304,guest_key_01304,calabra_rooftop,125,2026-06-25,true
POS0002626,PMS001305,guest_key_01305,calabra_rooftop,90,2026-04-24,false
POS0002627,PMS001306,guest_key_01306,calabra_rooftop,150,2026-10-25,false
POS0002628,PMS001306,guest_key_01306,valet_parking,70,2026-10-25,false
POS0002629,PMS001307,guest_key_01307,calabra_rooftop,55,2026-07-01,false
POS0002630,,guest_key_01307,mini_bar_amenity,45,2026-06-29,false
POS0002631,PMS001308,guest_key_01308,in_room_dining,80,2026-10-11,false
POS0002632,PMS001308,,calabra_rooftop,110,2026-10-11,false
POS0002633,,guest_key_01308,mini_bar_amenity,40,2026-10-10,false
POS0002634,,guest_key_01308,palma_lobby_lounge,60,2026-10-12,false
POS0002635,PMS001309,,in_room_dining,120,2026-04-05,false
POS0002636,PMS001310,guest_key_01310,palma_lobby_lounge,115,2026-12-22,false
POS0002637,PMS001310,guest_key_01310,spa_wellness,280,2026-12-22,false
POS0002638,PMS001310,,valet_parking,55,2026-12-22,false
POS0002639,PMS001311,guest_key_01311,palma_lobby_lounge,45,2026-09-23,false
POS0002640,PMS001311,guest_key_01311,valet_parking,90,2026-09-21,false
POS0002641,PMS001312,guest_key_01312,calabra_rooftop,600,2026-10-04,false
POS0002642,PMS001313,guest_key_01313,palma_lobby_lounge,55,2026-08-31,false
POS0002643,PMS001313,guest_key_01313,spa_wellness,100,2026-08-30,false
POS0002644,PMS001313,,palma_lobby_lounge,105,2026-08-30,true
POS0002645,,,palma_lobby_lounge,75,2026-12-08,false
POS0002646,PMS001314,,in_room_dining,305,2026-12-09,false
POS0002647,PMS001315,,valet_parking,105,2026-03-30,false
POS0002648,PMS001316,,in_room_dining,80,2026-11-05,false
POS0002649,PMS001316,guest_key_01316,mini_bar_amenity,190,2026-11-05,false
POS0002650,PMS001317,guest_key_01317,in_room_dining,150,2026-10-01,false
POS0002651,PMS001317,guest_key_01317,calabra_rooftop,170,2026-09-29,false
POS0002652,PMS001319,guest_key_01319,mini_bar_amenity,25,2026-08-29,false
POS0002653,PMS001319,guest_key_01319,mini_bar_amenity,30,2026-08-29,false
POS0002654,PMS001319,guest_key_01319,calabra_rooftop,80,2026-08-29,false
POS0002655,PMS001319,guest_key_01319,valet_parking,155,2026-08-29,false
POS0002656,,guest_key_01320,in_room_dining,100,2026-09-03,false
POS0002657,PMS001320,guest_key_01320,valet_parking,85,2026-09-03,false
POS0002658,PMS001320,guest_key_01320,calabra_rooftop,310,2026-09-03,false
POS0002659,PMS001321,guest_key_01321,palma_lobby_lounge,180,2026-09-09,false
POS0002660,PMS001321,guest_key_01321,calabra_rooftop,130,2026-09-09,false
POS0002661,PMS001321,guest_key_01321,valet_parking,50,2026-09-09,false
POS0002662,PMS001321,guest_key_01321,valet_parking,170,2026-09-09,false
POS0002663,PMS001322,guest_key_01322,valet_parking,110,2026-07-26,false
POS0002664,PMS001322,guest_key_01322,calabra_rooftop,640,2026-07-25,false
POS0002665,PMS001322,guest_key_01322,palma_lobby_lounge,75,2026-07-24,false
POS0002666,PMS001323,guest_key_01323,spa_wellness,265,2026-06-07,false
POS0002667,PMS001325,guest_key_01325,calabra_rooftop,220,2026-02-23,false
POS0002668,PMS001325,guest_key_01325,palma_lobby_lounge,55,2026-02-25,false
POS0002669,PMS001325,guest_key_01325,calabra_rooftop,170,2026-02-24,false
POS0002670,PMS001326,guest_key_01326,valet_parking,95,2026-01-27,false
POS0002671,PMS001326,guest_key_01326,palma_lobby_lounge,165,2026-01-29,false
POS0002672,PMS001326,guest_key_01326,calabra_rooftop,200,2026-01-27,false
POS0002673,PMS001326,guest_key_01326,calabra_rooftop,175,2026-01-29,false
POS0002674,PMS001327,guest_key_01327,palma_lobby_lounge,225,2026-12-21,false
POS0002675,PMS001327,guest_key_01327,in_room_dining,480,2026-12-22,false
POS0002676,PMS001327,guest_key_01327,calabra_rooftop,250,2026-12-20,false
POS0002677,PMS001327,guest_key_01327,palma_lobby_lounge,30,2026-12-22,true
POS0002678,PMS001328,guest_key_01328,valet_parking,205,2026-12-10,false
POS0002679,PMS001328,guest_key_01328,valet_parking,45,2026-12-09,false
POS0002680,PMS001329,guest_key_01329,calabra_rooftop,245,2026-08-21,false
POS0002681,PMS001329,guest_key_01329,calabra_rooftop,195,2026-08-21,false
POS0002682,PMS001329,guest_key_01329,in_room_dining,110,2026-08-21,false
POS0002683,PMS001329,guest_key_01329,valet_parking,80,2026-08-21,false
POS0002684,PMS001330,guest_key_01330,calabra_rooftop,165,2026-11-03,false
POS0002685,PMS001330,,calabra_rooftop,265,2026-11-03,false
POS0002686,PMS001331,guest_key_01331,calabra_rooftop,55,2026-06-22,false
POS0002687,PMS001331,guest_key_01331,palma_lobby_lounge,55,2026-06-20,false
POS0002688,,guest_key_01331,palma_lobby_lounge,75,2026-06-16,false
POS0002689,PMS001331,guest_key_01331,palma_lobby_lounge,215,2026-06-17,false
POS0002690,PMS001332,guest_key_01332,palma_lobby_lounge,270,2026-04-24,false
POS0002691,PMS001332,,in_room_dining,100,2026-04-22,false
POS0002692,PMS001332,guest_key_01332,palma_lobby_lounge,80,2026-04-24,false
POS0002693,PMS001332,guest_key_01332,calabra_rooftop,160,2026-04-23,false
POS0002694,PMS001333,,calabra_rooftop,260,2026-01-26,false
POS0002695,PMS001333,,calabra_rooftop,305,2026-01-27,false
POS0002696,PMS001336,guest_key_01336,palma_lobby_lounge,110,2026-05-25,false
POS0002697,PMS001336,,palma_lobby_lounge,185,2026-05-25,false
POS0002698,PMS001336,guest_key_01336,valet_parking,60,2026-05-24,false
POS0002699,PMS001336,guest_key_01336,calabra_rooftop,215,2026-05-24,false
POS0002700,PMS001337,guest_key_01337,valet_parking,40,2026-08-07,false
POS0002701,PMS001337,guest_key_01337,calabra_rooftop,300,2026-08-07,false
POS0002702,PMS001337,guest_key_01337,palma_lobby_lounge,40,2026-08-07,false
POS0002703,PMS001337,guest_key_01337,palma_lobby_lounge,90,2026-08-07,false
POS0002704,PMS001338,guest_key_01338,palma_lobby_lounge,100,2026-05-23,false
POS0002705,PMS001338,,calabra_rooftop,70,2026-05-24,false
POS0002706,PMS001338,guest_key_01338,valet_parking,125,2026-05-23,false
POS0002707,PMS001338,guest_key_01338,valet_parking,20,2026-05-21,false
POS0002708,PMS001340,guest_key_01340,palma_lobby_lounge,110,2026-04-20,false
POS0002709,PMS001340,guest_key_01340,valet_parking,90,2026-04-20,false
POS0002710,PMS001340,,spa_wellness,315,2026-04-20,false
POS0002711,PMS001340,guest_key_01340,calabra_rooftop,270,2026-04-20,false
POS0002712,PMS001341,guest_key_01341,valet_parking,35,2026-01-29,false
POS0002713,PMS001341,guest_key_01341,in_room_dining,290,2026-01-29,false
POS0002714,PMS001341,guest_key_01341,mini_bar_amenity,45,2026-02-01,false
POS0002715,PMS001342,guest_key_01342,mini_bar_amenity,25,2026-03-18,false
POS0002716,PMS001342,guest_key_01342,palma_lobby_lounge,70,2026-03-16,false
POS0002717,PMS001342,guest_key_01342,calabra_rooftop,60,2026-03-17,false
POS0002718,PMS001342,guest_key_01342,mini_bar_amenity,45,2026-03-18,false
POS0002719,PMS001343,guest_key_01343,mini_bar_amenity,25,2026-09-20,false
POS0002720,PMS001343,guest_key_01343,calabra_rooftop,270,2026-09-19,false
POS0002721,PMS001343,guest_key_01343,calabra_rooftop,260,2026-09-18,false
POS0002722,PMS001344,guest_key_01344,mini_bar_amenity,50,2026-12-07,false
POS0002723,PMS001345,guest_key_01345,palma_lobby_lounge,75,2026-12-01,false
POS0002724,PMS001345,guest_key_01345,palma_lobby_lounge,105,2026-11-30,false
POS0002725,PMS001345,,valet_parking,70,2026-12-03,false
POS0002726,PMS001345,guest_key_01345,valet_parking,80,2026-11-30,false
POS0002727,PMS001346,guest_key_01346,palma_lobby_lounge,140,2026-04-25,false
POS0002728,PMS001347,guest_key_01347,palma_lobby_lounge,105,2026-09-06,false
POS0002729,PMS001348,guest_key_01348,valet_parking,45,2026-08-18,false
POS0002730,PMS001348,guest_key_01348,palma_lobby_lounge,155,2026-08-18,false
POS0002731,PMS001348,guest_key_01348,mini_bar_amenity,50,2026-08-18,false
POS0002732,PMS001350,,calabra_rooftop,205,2026-02-01,false
POS0002733,PMS001350,guest_key_01350,calabra_rooftop,510,2026-02-01,false
POS0002734,PMS001350,guest_key_01350,calabra_rooftop,310,2026-02-01,false
POS0002735,,guest_key_01350,spa_wellness,425,2026-02-01,false
POS0002736,PMS001353,guest_key_01353,calabra_rooftop,135,2026-04-29,false
POS0002737,PMS001353,guest_key_01353,in_room_dining,130,2026-04-29,false
POS0002738,PMS001353,guest_key_01353,spa_wellness,240,2026-04-29,false
POS0002739,PMS001353,guest_key_01353,calabra_rooftop,125,2026-04-29,false
POS0002740,PMS001355,guest_key_01355,in_room_dining,115,2026-07-24,false
POS0002741,PMS001356,guest_key_01356,in_room_dining,105,2026-12-29,false
POS0002742,PMS001357,guest_key_01357,in_room_dining,135,2026-02-02,false
POS0002743,PMS001357,guest_key_01357,in_room_dining,160,2026-02-07,false
POS0002744,PMS001357,guest_key_01357,in_room_dining,165,2026-02-03,false
POS0002745,PMS001362,,valet_parking,115,2026-05-13,false
POS0002746,PMS001362,guest_key_01362,in_room_dining,120,2026-05-13,false
POS0002747,PMS001363,guest_key_01363,palma_lobby_lounge,215,2026-12-02,false
POS0002748,PMS001363,guest_key_01363,mini_bar_amenity,30,2026-12-03,false
POS0002749,PMS001363,guest_key_01363,calabra_rooftop,75,2026-12-07,false
POS0002750,PMS001363,guest_key_01363,spa_wellness,360,2026-12-05,false
POS0002751,PMS001364,guest_key_01364,palma_lobby_lounge,130,2026-07-13,false
POS0002752,PMS001364,guest_key_01364,calabra_rooftop,140,2026-07-13,false
POS0002753,PMS001364,guest_key_01364,calabra_rooftop,150,2026-07-15,false
POS0002754,PMS001365,guest_key_01365,palma_lobby_lounge,50,2026-12-03,false
POS0002755,PMS001365,guest_key_01365,calabra_rooftop,230,2026-12-02,false
POS0002756,PMS001367,guest_key_01367,palma_lobby_lounge,65,2026-04-26,false
POS0002757,PMS001367,,valet_parking,90,2026-04-26,false
POS0002758,PMS001368,guest_key_01368,spa_wellness,110,2026-01-07,false
POS0002759,PMS001368,guest_key_01368,palma_lobby_lounge,340,2026-01-08,false
POS0002760,PMS001368,guest_key_01368,calabra_rooftop,95,2026-01-09,false
POS0002761,PMS001368,guest_key_01368,valet_parking,150,2026-01-04,false
POS0002762,PMS001372,guest_key_01372,in_room_dining,85,2026-11-04,false
POS0002763,PMS001372,guest_key_01372,valet_parking,35,2026-11-07,false
POS0002764,PMS001372,guest_key_01372,palma_lobby_lounge,110,2026-11-06,false
POS0002765,PMS001373,guest_key_01373,spa_wellness,325,2026-02-04,false
POS0002766,PMS001373,guest_key_01373,valet_parking,80,2026-02-04,false
POS0002767,PMS001373,guest_key_01373,calabra_rooftop,150,2026-02-04,false
POS0002768,,guest_key_01375,in_room_dining,145,2026-11-25,false
POS0002769,PMS001375,guest_key_01375,calabra_rooftop,395,2026-11-24,false
POS0002770,PMS001375,,calabra_rooftop,235,2026-11-25,false
POS0002771,,guest_key_01375,in_room_dining,90,2026-11-24,false
POS0002772,PMS001377,guest_key_01377,calabra_rooftop,115,2026-10-14,false
POS0002773,PMS001377,guest_key_01377,in_room_dining,50,2026-10-14,false
POS0002774,PMS001379,guest_key_01379,in_room_dining,100,2026-11-04,false
POS0002775,PMS001380,,valet_parking,100,2026-03-15,false
POS0002776,PMS001380,guest_key_01380,spa_wellness,85,2026-03-17,true
POS0002777,PMS001380,guest_key_01380,calabra_rooftop,150,2026-03-15,false
POS0002778,PMS001380,guest_key_01380,valet_parking,130,2026-03-17,true
POS0002779,PMS001381,guest_key_01381,palma_lobby_lounge,175,2026-02-25,false
POS0002780,PMS001382,guest_key_01382,calabra_rooftop,45,2026-11-30,false
POS0002781,PMS001382,guest_key_01382,palma_lobby_lounge,55,2026-11-30,false
POS0002782,PMS001383,guest_key_01383,calabra_rooftop,300,2026-08-19,false
POS0002783,PMS001383,guest_key_01383,palma_lobby_lounge,55,2026-08-20,false
POS0002784,PMS001384,guest_key_01384,spa_wellness,210,2026-09-26,false
POS0002785,PMS001384,guest_key_01384,calabra_rooftop,170,2026-09-26,false
POS0002786,PMS001384,guest_key_01384,mini_bar_amenity,40,2026-09-26,false
POS0002787,PMS001385,,in_room_dining,145,2026-03-04,false
POS0002788,PMS001387,guest_key_01387,calabra_rooftop,130,2026-10-24,false
POS0002789,PMS001387,guest_key_01387,mini_bar_amenity,20,2026-10-23,false
POS0002790,PMS001388,guest_key_01388,palma_lobby_lounge,230,2026-09-19,false
POS0002791,PMS001388,guest_key_01388,spa_wellness,125,2026-09-18,false
POS0002792,PMS001388,guest_key_01388,calabra_rooftop,100,2026-09-18,false
POS0002793,PMS001388,guest_key_01388,palma_lobby_lounge,180,2026-09-19,false
POS0002794,PMS001389,guest_key_01389,palma_lobby_lounge,55,2026-02-20,false
POS0002795,PMS001389,,palma_lobby_lounge,215,2026-02-18,false
POS0002796,PMS001390,guest_key_01390,valet_parking,120,2026-10-11,false
POS0002797,PMS001390,guest_key_01390,calabra_rooftop,395,2026-10-12,false
POS0002798,PMS001391,guest_key_01391,palma_lobby_lounge,80,2026-09-11,false
POS0002799,PMS001392,guest_key_01392,palma_lobby_lounge,330,2026-11-15,false
POS0002800,PMS001392,guest_key_01392,calabra_rooftop,410,2026-11-16,false
POS0002801,PMS001392,guest_key_01392,valet_parking,40,2026-11-18,false
POS0002802,PMS001393,guest_key_01393,calabra_rooftop,180,2026-08-10,false
POS0002803,PMS001394,guest_key_01394,palma_lobby_lounge,140,2026-11-01,false
POS0002804,PMS001394,guest_key_01394,calabra_rooftop,210,2026-10-31,false
POS0002805,PMS001394,guest_key_01394,calabra_rooftop,120,2026-11-02,false
POS0002806,PMS001395,guest_key_01395,calabra_rooftop,210,2026-06-19,false
POS0002807,PMS001395,guest_key_01395,palma_lobby_lounge,165,2026-06-19,false
POS0002808,PMS001395,guest_key_01395,palma_lobby_lounge,60,2026-06-19,false
POS0002809,PMS001395,,palma_lobby_lounge,50,2026-06-19,false
POS0002810,PMS001396,guest_key_01396,calabra_rooftop,230,2026-04-05,true
POS0002811,PMS001396,guest_key_01396,in_room_dining,145,2026-04-06,false
POS0002812,PMS001397,guest_key_01397,palma_lobby_lounge,55,2026-02-25,false
POS0002813,,guest_key_01397,palma_lobby_lounge,115,2026-02-27,false
POS0002814,PMS001397,guest_key_01397,palma_lobby_lounge,50,2026-02-25,false
POS0002815,PMS001397,guest_key_01397,calabra_rooftop,325,2026-02-26,false
POS0002816,PMS001398,guest_key_01398,palma_lobby_lounge,30,2026-09-29,false
POS0002817,PMS001399,guest_key_01399,spa_wellness,40,2026-04-08,false
POS0002818,PMS001399,guest_key_01399,in_room_dining,155,2026-04-08,false
POS0002819,PMS001400,guest_key_01400,in_room_dining,180,2026-10-01,false
POS0002820,PMS001400,guest_key_01400,spa_wellness,345,2026-10-02,false
POS0002821,PMS001400,guest_key_01400,palma_lobby_lounge,125,2026-10-03,false
POS0002822,PMS001400,guest_key_01400,spa_wellness,190,2026-10-02,false
POS0002823,,guest_key_01402,calabra_rooftop,430,2026-05-03,false
POS0002824,PMS001402,,palma_lobby_lounge,150,2026-04-30,false
POS0002825,PMS001402,guest_key_01402,palma_lobby_lounge,200,2026-05-03,false
POS0002826,PMS001402,guest_key_01402,palma_lobby_lounge,55,2026-05-02,false
POS0002827,PMS001404,,valet_parking,55,2026-06-21,false
POS0002828,PMS001405,guest_key_01405,palma_lobby_lounge,110,2026-09-13,false
POS0002829,PMS001405,guest_key_01405,palma_lobby_lounge,60,2026-09-11,false
POS0002830,PMS001405,guest_key_01405,in_room_dining,55,2026-09-11,false
POS0002831,PMS001405,,in_room_dining,65,2026-09-10,false
POS0002832,,,calabra_rooftop,620,2026-03-29,false
POS0002833,PMS001406,guest_key_01406,valet_parking,110,2026-04-01,false
POS0002834,PMS001407,guest_key_01407,in_room_dining,80,2026-06-13,false
POS0002835,PMS001407,guest_key_01407,valet_parking,35,2026-06-13,false
POS0002836,PMS001407,guest_key_01407,valet_parking,60,2026-06-13,false
POS0002837,PMS001407,guest_key_01407,calabra_rooftop,200,2026-06-13,false
POS0002838,PMS001408,guest_key_01408,spa_wellness,350,2026-03-11,true
POS0002839,PMS001408,guest_key_01408,calabra_rooftop,100,2026-03-11,false
POS0002840,PMS001409,guest_key_01409,spa_wellness,260,2026-11-29,false
POS0002841,PMS001409,guest_key_01409,calabra_rooftop,170,2026-11-29,false
POS0002842,PMS001409,guest_key_01409,calabra_rooftop,125,2026-11-29,false
POS0002843,PMS001412,guest_key_01412,calabra_rooftop,165,2026-01-23,false
POS0002844,PMS001412,guest_key_01412,valet_parking,70,2026-01-25,false
POS0002845,PMS001413,guest_key_01413,valet_parking,95,2026-02-05,false
POS0002846,PMS001413,guest_key_01413,palma_lobby_lounge,65,2026-02-03,false
POS0002847,PMS001416,guest_key_01416,calabra_rooftop,150,2026-11-05,false
POS0002848,PMS001417,guest_key_01417,in_room_dining,80,2026-04-27,false
POS0002849,PMS001417,guest_key_01417,spa_wellness,350,2026-04-27,false
POS0002850,PMS001421,guest_key_01421,valet_parking,30,2026-11-15,false
POS0002851,PMS001423,guest_key_01423,calabra_rooftop,105,2026-01-27,false
POS0002852,PMS001423,guest_key_01423,palma_lobby_lounge,70,2026-01-27,false
POS0002853,PMS001424,,palma_lobby_lounge,30,2026-08-24,false
POS0002854,PMS001424,,spa_wellness,220,2026-08-24,false
POS0002855,PMS001424,guest_key_01424,spa_wellness,245,2026-08-24,false
POS0002856,PMS001424,guest_key_01424,palma_lobby_lounge,85,2026-08-26,false
POS0002857,PMS001426,,in_room_dining,120,2026-04-24,false
POS0002858,PMS001426,guest_key_01426,mini_bar_amenity,95,2026-04-24,false
POS0002859,PMS001426,guest_key_01426,calabra_rooftop,180,2026-04-24,true
POS0002860,PMS001426,guest_key_01426,valet_parking,60,2026-04-24,false
POS0002861,PMS001427,guest_key_01427,valet_parking,30,2026-03-26,false
POS0002862,PMS001428,guest_key_01428,calabra_rooftop,135,2026-05-31,false
POS0002863,PMS001428,guest_key_01428,valet_parking,55,2026-05-30,false
POS0002864,PMS001428,guest_key_01428,palma_lobby_lounge,70,2026-05-29,false
POS0002865,PMS001428,guest_key_01428,calabra_rooftop,225,2026-05-31,false
POS0002866,PMS001429,guest_key_01429,palma_lobby_lounge,50,2026-06-09,false
POS0002867,PMS001429,guest_key_01429,calabra_rooftop,190,2026-06-10,false
POS0002868,PMS001430,guest_key_01430,palma_lobby_lounge,130,2026-10-27,false
POS0002869,PMS001430,guest_key_01430,valet_parking,130,2026-10-27,false
POS0002870,PMS001430,guest_key_01430,calabra_rooftop,285,2026-10-27,false
POS0002871,PMS001430,guest_key_01430,in_room_dining,150,2026-10-27,false
POS0002872,PMS001431,guest_key_01431,mini_bar_amenity,20,2026-01-21,false
POS0002873,PMS001431,guest_key_01431,calabra_rooftop,60,2026-01-22,false
POS0002874,PMS001432,guest_key_01432,calabra_rooftop,95,2026-01-05,false
POS0002875,PMS001432,guest_key_01432,calabra_rooftop,185,2026-01-04,false
POS0002876,PMS001433,guest_key_01433,calabra_rooftop,125,2026-11-12,false
POS0002877,PMS001433,guest_key_01433,spa_wellness,205,2026-11-12,false
POS0002878,PMS001435,guest_key_01435,valet_parking,60,2026-11-23,false
POS0002879,PMS001437,guest_key_01437,palma_lobby_lounge,115,2026-08-02,false
POS0002880,PMS001437,guest_key_01437,valet_parking,30,2026-08-01,false
POS0002881,PMS001437,guest_key_01437,in_room_dining,80,2026-08-05,false
POS0002882,PMS001437,guest_key_01437,valet_parking,105,2026-08-05,false
POS0002883,PMS001438,guest_key_01438,calabra_rooftop,105,2026-02-23,false
POS0002884,PMS001438,guest_key_01438,palma_lobby_lounge,65,2026-02-24,false
POS0002885,PMS001439,guest_key_01439,calabra_rooftop,250,2026-10-25,false
POS0002886,PMS001440,guest_key_01440,calabra_rooftop,550,2026-03-24,false
POS0002887,PMS001441,guest_key_01441,palma_lobby_lounge,175,2026-06-05,false
POS0002888,PMS001441,,spa_wellness,125,2026-06-05,false
POS0002889,PMS001441,guest_key_01441,palma_lobby_lounge,135,2026-06-07,false
POS0002890,PMS001441,guest_key_01441,valet_parking,140,2026-06-05,false
POS0002891,PMS001442,guest_key_01442,spa_wellness,100,2026-02-12,true
POS0002892,PMS001442,guest_key_01442,valet_parking,100,2026-02-12,false
POS0002893,PMS001443,guest_key_01443,palma_lobby_lounge,70,2026-04-16,false
POS0002894,PMS001444,guest_key_01444,palma_lobby_lounge,45,2026-12-30,false
POS0002895,PMS001444,guest_key_01444,palma_lobby_lounge,230,2026-12-30,false
POS0002896,PMS001444,guest_key_01444,calabra_rooftop,285,2026-12-30,true
POS0002897,PMS001445,guest_key_01445,palma_lobby_lounge,280,2026-12-20,false
POS0002898,PMS001445,guest_key_01445,palma_lobby_lounge,75,2026-12-21,false
POS0002899,PMS001445,guest_key_01445,in_room_dining,315,2026-12-22,false
POS0002900,PMS001447,guest_key_01447,spa_wellness,305,2026-01-07,false
POS0002901,PMS001447,guest_key_01447,palma_lobby_lounge,55,2026-01-05,false
POS0002902,PMS001447,,calabra_rooftop,900,2026-01-05,false
POS0002903,PMS001448,guest_key_01448,palma_lobby_lounge,180,2026-01-10,false
POS0002904,PMS001448,guest_key_01448,calabra_rooftop,130,2026-01-10,false
POS0002905,PMS001448,guest_key_01448,valet_parking,80,2026-01-10,true
POS0002906,PMS001449,guest_key_01449,palma_lobby_lounge,80,2026-12-30,false
POS0002907,PMS001449,guest_key_01449,spa_wellness,180,2027-01-01,false
POS0002908,PMS001450,guest_key_01450,spa_wellness,270,2026-09-18,false
POS0002909,PMS001450,,calabra_rooftop,555,2026-09-17,false
POS0002910,PMS001451,guest_key_01451,calabra_rooftop,230,2026-11-24,false
POS0002911,PMS001451,guest_key_01451,mini_bar_amenity,45,2026-11-27,false
POS0002912,PMS001451,guest_key_01451,valet_parking,125,2026-11-26,false
